SEASON YEAR,WEEK,TEST ID,BLOCK,TRAP,TRAP_TYPE,TEST DATE,NUMBER OF MOSQUITOES,RESULT,SPECIES,LATITUDE,LONGITUDE,LOCATION
2023,30,54962,22XX N CANNON DR,T054A,GRAVID,7/27/23 00:07,22,negative,CULEX RESTUANS,41.92273665,-87.63244997,"(41.92273664946568, -87.63244996720142)"
2022,38,54374,22XX N CANNON DR,T054A,GRAVID,9/22/22 00:09,11,negative,CULEX PIPIENS/RESTUANS,41.92273665,-87.63244997,"(41.92273664946568, -87.63244996720142)"
2022,39,54411,22XX N CANNON DR,T054A,GRAVID,9/29/22 00:09,1,negative,CULEX PIPIENS,41.92273665,-87.63244997,"(41.92273664946568, -87.63244996720142)"
2023,24,54538,22XX N CANNON DR,T054A,GRAVID,6/15/23 00:06,3,negative,CULEX PIPIENS/RESTUANS,41.92273665,-87.63244997,"(41.92273664946568, -87.63244996720142)"
2023,25,54610,22XX N CANNON DR,T054A,GRAVID,6/22/23 00:06,10,negative,CULEX PIPIENS/RESTUANS,41.92273665,-87.63244997,"(41.92273664946568, -87.63244996720142)"
2023,32,55135,22XX N CANNON DR,T054A,GRAVID,8/10/23 00:08,5,negative,CULEX PIPIENS/RESTUANS,41.92273665,-87.63244997,"(41.92273664946568, -87.63244996720142)"
2023,26,54667,22XX N CANNON DR,T054A,GRAVID,6/29/23 00:06,2,negative,CULEX PIPIENS/RESTUANS,41.92273665,-87.63244997,"(41.92273664946568, -87.63244996720142)"
2023,28,54808,22XX N CANNON DR,T054A,GRAVID,7/13/23 00:07,29,negative,CULEX PIPIENS/RESTUANS,41.92273665,-87.63244997,"(41.92273664946568, -87.63244996720142)"
2023,28,54807,22XX N CANNON DR,T054A,GRAVID,7/13/23 00:07,50,negative,CULEX PIPIENS/RESTUANS,41.92273665,-87.63244997,"(41.92273664946568, -87.63244996720142)"
2023,33,55229,22XX N CANNON DR,T054A,GRAVID,8/17/23 00:08,3,negative,CULEX PIPIENS/RESTUANS,41.92273665,-87.63244997,"(41.92273664946568, -87.63244996720142)"
2023,34,55310,22XX N CANNON DR,T054A,GRAVID,8/24/23 00:08,24,negative,CULEX PIPIENS/RESTUANS,41.92273665,-87.63244997,"(41.92273664946568, -87.63244996720142)"
2023,38,55583,22XX N CANNON DR,T054A,GRAVID,9/21/23 00:09,8,negative,CULEX PIPIENS/RESTUANS,41.92273665,-87.63244997,"(41.92273664946568, -87.63244996720142)"
2022,23,53456,22XX N CANNON DR,T054B,GRAVID,6/10/22 00:06,2,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2022,23,53457,22XX N CANNON DR,T054B,GRAVID,6/10/22 00:06,1,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,23,47809,22XX N CANNON DR,T054B,GRAVID,6/12/19 00:06,6,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,23,47810,22XX N CANNON DR,T054B,GRAVID,6/12/19 00:06,1,negative,CULEX TERRITANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,23,47808,22XX N CANNON DR,T054B,GRAVID,6/12/19 00:06,2,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,24,47962,22XX N CANNON DR,T054B,GRAVID,6/13/19 00:06,3,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,24,47964,22XX N CANNON DR,T054B,GRAVID,6/13/19 00:06,1,negative,CULEX TERRITANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,24,47963,22XX N CANNON DR,T054B,GRAVID,6/13/19 00:06,16,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,25,48116,22XX N CANNON DR,T054B,GRAVID,6/20/19 00:06,5,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,25,48117,22XX N CANNON DR,T054B,GRAVID,6/20/19 00:06,7,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2020,35,51415,22XX N CANNON DR,T054B,GRAVID,8/27/20 00:08,1,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,26,48253,22XX N CANNON DR,T054B,GRAVID,6/27/19 00:06,30,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,26,48252,22XX N CANNON DR,T054B,GRAVID,6/27/19 00:06,10,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,27,48376,22XX N CANNON DR,T054B,GRAVID,7/3/19 00:07,7,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,27,48375,22XX N CANNON DR,T054B,GRAVID,7/3/19 00:07,2,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2021,33,52948,22XX N CANNON DR,T054B,GRAVID,8/19/21 00:08,1,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,28,48504,22XX N CANNON DR,T054B,GRAVID,7/11/19 00:07,5,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,28,48505,22XX N CANNON DR,T054B,GRAVID,7/11/19 00:07,20,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2020,27,50408,22XX N CANNON DR,T054B,GRAVID,7/2/20 00:07,1,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,29,48639,22XX N CANNON DR,T054B,GRAVID,7/18/19 00:07,2,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,29,48640,22XX N CANNON DR,T054B,GRAVID,7/18/19 00:07,1,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,30,48764,22XX N CANNON DR,T054B,GRAVID,7/25/19 00:07,1,negative,CULEX TERRITANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,30,48763,22XX N CANNON DR,T054B,GRAVID,7/25/19 00:07,6,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,30,48762,22XX N CANNON DR,T054B,GRAVID,7/25/19 00:07,2,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2020,28,50519,22XX N CANNON DR,T054B,GRAVID,7/14/20 00:07,1,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2021,24,51976,22XX N CANNON DR,T054B,GRAVID,6/17/21 00:06,43,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,31,48950,22XX N CANNON DR,T054B,GRAVID,8/1/19 00:08,2,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2020,29,50647,22XX N CANNON DR,T054B,GRAVID,7/16/20 00:07,3,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,32,49022,22XX N CANNON DR,T054B,GRAVID,8/8/19 00:08,4,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2020,29,50646,22XX N CANNON DR,T054B,GRAVID,7/16/20 00:07,3,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,33,49168,22XX N CANNON DR,T054B,GRAVID,8/15/19 00:08,8,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,33,49170,22XX N CANNON DR,T054B,GRAVID,8/15/19 00:08,1,negative,CULEX TERRITANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,33,49169,22XX N CANNON DR,T054B,GRAVID,8/15/19 00:08,22,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,34,49327,22XX N CANNON DR,T054B,GRAVID,8/22/19 00:08,1,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,34,49328,22XX N CANNON DR,T054B,GRAVID,8/22/19 00:08,1,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2020,30,50770,22XX N CANNON DR,T054B,GRAVID,7/23/20 00:07,17,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2020,30,50769,22XX N CANNON DR,T054B,GRAVID,7/23/20 00:07,13,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,35,49466,22XX N CANNON DR,T054B,GRAVID,8/29/19 00:08,4,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2021,25,52058,22XX N CANNON DR,T054B,GRAVID,6/24/21 00:06,3,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2021,25,52059,22XX N CANNON DR,T054B,GRAVID,6/24/21 00:06,1,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2021,25,52060,22XX N CANNON DR,T054B,GRAVID,6/24/21 00:06,1,negative,CULEX TERRITANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2020,31,50901,22XX N CANNON DR,T054B,GRAVID,7/30/20 00:07,13,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2020,31,50902,22XX N CANNON DR,T054B,GRAVID,7/30/20 00:07,2,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,37,49714,22XX N CANNON DR,T054B,GRAVID,9/12/19 00:09,5,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,38,49850,22XX N CANNON DR,T054B,GRAVID,9/19/19 00:09,12,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,38,49851,22XX N CANNON DR,T054B,GRAVID,9/19/19 00:09,1,negative,CULEX SALINARIUS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2020,32,51020,22XX N CANNON DR,T054B,GRAVID,8/6/20 00:08,1,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2020,32,51019,22XX N CANNON DR,T054B,GRAVID,8/6/20 00:08,3,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2019,39,49969,22XX N CANNON DR,T054B,GRAVID,9/26/19 00:09,2,negative,CULEX TERRITANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2020,33,51146,22XX N CANNON DR,T054B,GRAVID,8/13/20 00:08,5,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2022,24,53538,22XX N CANNON DR,T054B,GRAVID,6/17/22 00:06,5,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2021,35,53119,22XX N CANNON DR,T054B,GRAVID,9/2/21 00:09,2,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2022,24,53537,22XX N CANNON DR,T054B,GRAVID,6/17/22 00:06,38,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2022,25,53612,22XX N CANNON DR,T054B,GRAVID,6/23/22 00:06,1,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2021,29,52440,22XX N CANNON DR,T054B,GRAVID,7/22/21 00:07,11,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2022,26,53664,22XX N CANNON DR,T054B,GRAVID,6/30/22 00:06,16,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2021,37,53250,22XX N CANNON DR,T054B,GRAVID,9/16/21 00:09,7,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2021,30,52573,22XX N CANNON DR,T054B,GRAVID,7/29/21 00:07,4,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2022,26,53665,22XX N CANNON DR,T054B,GRAVID,6/30/22 00:06,6,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2021,31,52700,22XX N CANNON DR,T054B,GRAVID,8/5/21 00:08,25,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2021,32,52828,22XX N CANNON DR,T054B,GRAVID,8/12/21 00:08,46,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2021,39,53397,22XX N CANNON DR,T054B,GRAVID,9/30/21 00:09,4,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2022,29,53855,22XX N CANNON DR,T054B,GRAVID,7/21/22 00:07,1,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2022,31,53943,22XX N CANNON DR,T054B,GRAVID,8/4/22 00:08,10,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2022,32,54023,22XX N CANNON DR,T054B,GRAVID,8/11/22 00:08,8,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2022,33,54086,22XX N CANNON DR,T054B,GRAVID,8/18/22 00:08,4,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2022,35,54212,22XX N CANNON DR,T054B,GRAVID,9/1/22 00:09,4,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2018,38,47642,22XX N CANNON DR,T054B,GRAVID,9/20/18 00:09,1,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2018,34,47311,22XX N CANNON DR,T054B,GRAVID,8/23/18 00:08,1,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2018,25,46267,22XX N CANNON DR,T054B,GRAVID,6/21/18 00:06,1,negative,CULEX TERRITANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2018,36,47492,22XX N CANNON DR,T054B,GRAVID,9/6/18 00:09,2,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2018,33,47190,22XX N CANNON DR,T054B,GRAVID,8/16/18 00:08,1,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2018,32,47054,22XX N CANNON DR,T054B,GRAVID,8/9/18 00:08,2,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2018,28,46559,22XX N CANNON DR,T054B,GRAVID,7/12/18 00:07,1,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2018,23,46069,22XX N CANNON DR,T054B,GRAVID,6/8/18 00:06,1,negative,CULEX TERRITANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2018,25,46266,22XX N CANNON DR,T054B,GRAVID,6/21/18 00:06,3,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2018,32,47053,22XX N CANNON DR,T054B,GRAVID,8/9/18 00:08,2,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2018,35,47409,22XX N CANNON DR,T054B,GRAVID,8/30/18 00:08,1,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2018,24,46174,22XX N CANNON DR,T054B,GRAVID,6/14/18 00:06,1,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2018,29,46688,22XX N CANNON DR,T054B,GRAVID,7/19/18 00:07,6,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2018,26,46374,22XX N CANNON DR,T054B,GRAVID,6/28/18 00:06,1,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2022,36,54262,22XX N CANNON DR,T054B,GRAVID,9/8/22 00:09,1,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2022,37,54318,22XX N CANNON DR,T054B,GRAVID,9/15/22 00:09,3,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2022,38,54375,22XX N CANNON DR,T054B,GRAVID,9/22/22 00:09,4,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2023,30,54963,22XX N CANNON DR,T054B,GRAVID,7/27/23 00:07,1,negative,CULEX RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2023,32,55136,22XX N CANNON DR,T054B,GRAVID,8/10/23 00:08,42,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2023,27,54735,22XX N CANNON DR,T054B,GRAVID,7/6/23 00:07,49,positive,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2023,28,54809,22XX N CANNON DR,T054B,GRAVID,7/13/23 00:07,35,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2023,33,55230,22XX N CANNON DR,T054B,GRAVID,8/17/23 00:08,5,negative,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2023,34,55311,22XX N CANNON DR,T054B,GRAVID,8/24/23 00:08,34,positive,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2023,35,55380,22XX N CANNON DR,T054B,GRAVID,8/31/23 00:08,40,positive,CULEX PIPIENS/RESTUANS,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)"
2022,23,53459,22XX W 51ST ST,T061,GRAVID,6/10/22 00:06,6,negative,CULEX PIPIENS/RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2020,24,50082,22XX W 51ST ST,T061,GRAVID,6/12/20 00:06,6,negative,CULEX RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2019,23,47814,22XX W 51ST ST,T061,GRAVID,6/12/19 00:06,4,negative,CULEX RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2019,23,47813,22XX W 51ST ST,T061,GRAVID,6/12/19 00:06,1,negative,CULEX PIPIENS/RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2020,35,51421,22XX W 51ST ST,T061,GRAVID,8/27/20 00:08,1,negative,CULEX RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2020,35,51420,22XX W 51ST ST,T061,GRAVID,8/27/20 00:08,29,negative,CULEX PIPIENS/RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2019,24,47970,22XX W 51ST ST,T061,GRAVID,6/14/19 00:06,8,negative,CULEX RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2019,24,47969,22XX W 51ST ST,T061,GRAVID,6/14/19 00:06,7,negative,CULEX PIPIENS/RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2019,25,48122,22XX W 51ST ST,T061,GRAVID,6/20/19 00:06,2,negative,CULEX RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2019,25,48121,22XX W 51ST ST,T061,GRAVID,6/20/19 00:06,1,negative,CULEX PIPIENS/RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2021,23,51862,22XX W 51ST ST,T061,GRAVID,6/10/21 00:06,18,negative,CULEX PIPIENS/RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2021,23,51863,22XX W 51ST ST,T061,GRAVID,6/10/21 00:06,2,negative,CULEX RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2019,26,48256,22XX W 51ST ST,T061,GRAVID,6/27/19 00:06,1,negative,CULEX PIPIENS/RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2019,26,48257,22XX W 51ST ST,T061,GRAVID,6/27/19 00:06,7,negative,CULEX RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2020,26,50301,22XX W 51ST ST,T061,GRAVID,6/25/20 00:06,3,negative,CULEX RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2020,26,50300,22XX W 51ST ST,T061,GRAVID,6/25/20 00:06,3,negative,CULEX PIPIENS/RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2020,36,51531,22XX W 51ST ST,T061,GRAVID,9/3/20 00:09,2,negative,CULEX RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2020,36,51530,22XX W 51ST ST,T061,GRAVID,9/3/20 00:09,5,negative,CULEX PIPIENS/RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2020,27,50411,22XX W 51ST ST,T061,GRAVID,7/2/20 00:07,2,negative,CULEX PIPIENS/RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2019,28,48511,22XX W 51ST ST,T061,GRAVID,7/11/19 00:07,4,negative,CULEX RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2019,28,48510,22XX W 51ST ST,T061,GRAVID,7/11/19 00:07,1,negative,CULEX PIPIENS/RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2021,33,52952,22XX W 51ST ST,T061,GRAVID,8/19/21 00:08,1,negative,CULEX RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2019,29,48645,22XX W 51ST ST,T061,GRAVID,7/18/19 00:07,1,negative,CULEX PIPIENS/RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2020,37,51603,22XX W 51ST ST,T061,GRAVID,9/10/20 00:09,2,negative,CULEX PIPIENS/RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2020,37,51604,22XX W 51ST ST,T061,GRAVID,9/10/20 00:09,2,negative,CULEX RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2021,33,52951,22XX W 51ST ST,T061,GRAVID,8/19/21 00:08,4,negative,CULEX PIPIENS/RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2019,30,48769,22XX W 51ST ST,T061,GRAVID,7/25/19 00:07,3,negative,CULEX PIPIENS/RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2019,30,48770,22XX W 51ST ST,T061,GRAVID,7/25/19 00:07,1,negative,CULEX RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2020,28,50526,22XX W 51ST ST,T061,GRAVID,7/14/20 00:07,1,negative,CULEX RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2020,28,50525,22XX W 51ST ST,T061,GRAVID,7/14/20 00:07,7,negative,CULEX PIPIENS/RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2021,24,51981,22XX W 51ST ST,T061,GRAVID,6/17/21 00:06,50,negative,CULEX PIPIENS/RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2021,24,51983,22XX W 51ST ST,T061,GRAVID,6/17/21 00:06,10,negative,CULEX RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2019,31,48853,22XX W 51ST ST,T061,GRAVID,8/1/19 00:08,1,negative,CULEX RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2020,38,51665,22XX W 51ST ST,T061,GRAVID,9/17/20 00:09,3,positive,CULEX PIPIENS/RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2019,32,49027,22XX W 51ST ST,T061,GRAVID,8/8/19 00:08,1,negative,CULEX PIPIENS/RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2020,29,50655,22XX W 51ST ST,T061,GRAVID,7/16/20 00:07,2,negative,CULEX RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2020,29,50654,22XX W 51ST ST,T061,GRAVID,7/16/20 00:07,7,negative,CULEX PIPIENS/RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
2021,24,51982,22XX W 51ST ST,T061,GRAVID,6/17/21 00:06,24,negative,CULEX PIPIENS/RESTUANS,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)"
